unit,name14,prov14,lon,lat,pt_src,source_id,feature,source_name,match
01.511.03.05.,Sebt Azzinate,Tanger-Assilah,-5.7364305,35.6548721,wikidata,Q12188202,,Sebt Azzinate,exact
01.511.03.15.,Had Al Gharbia,Tanger-Assilah,-5.9304923,35.5153823,wikidata,Q25454385,,Had Al Gharbia,exact
01.571.03.03.,AL Kharroub,Tétouan,-5.7277173,35.396537,wikidata,Q12186968,,Al Kharroub,exact
02.167.03.09.,Mtalssa,Driouch,-3.403055555,34.908333333,wikidata,Q12205802,,Metalsa,exact
02.381.07.07.,Bni Oukil Oulad M'Hand,Nador,-3.0422176,35.0005914,wikidata,Q16843631,,Bni Oukil Oulad M'Hand,exact
03.061.03.02.,Ain Karma- Oued Rommane,Meknès,-5.7005,34.1038,wikidata,Q7110285,,Ain Karma-Oued Rommane,exact
03.061.05.09.,Sidi Slimane Moul Al Kifane,Meknès,-5.4528655555,33.8491827775,wikidata,Q7508818,,Sidi Slimane Moul Al Kifane,exact
03.131.01.01.,Boulemane (Mun.),Boulemane,-4.733,33.366,wikidata,Q2745175,,Boulemane,exact
03.531.09.23.,Sidi M'HamedBen Lahcen,Taounate,-4.6471877775,34.229467222,wikidata,Q7508765,,Sidi M'Hamed Ben Lahcen,exact
04.281.03.11.,Ouled Slama,Kénitra,-6.4773438885,34.3399377775,wikidata,Q2369027,,Oulad Slama,fuzzy
04.291.09.05.,Ait Buyahya El Hajjama,Khémisset,-6.2825155555,33.881478333000004,wikidata,Q16739972,,Ait Bouyahya El Hajjama,fuzzy
04.291.09.19.,Ait Ali ou Lahcen,Khémisset,-6.512222222,34.025833333,wikidata,Q25454400,,Ait Ali Ou Lahcen,exact
05.091.11.03.,Ouled Youssef,Béni Mellal,-6.429072222,32.5269827775,wikidata,Q956049,,Oulad Youssef,fuzzy
05.255.05.05.,Ouled Bourahmoune,Fquih Ben Salah,-6.666944444,32.295277777,wikidata,Q7110388,,Oulad Bourahmoune,exact
05.255.09.01.,Khalfia,Fquih Ben Salah,-6.5341855555,32.530314444,wikidata,Q4704207,,Al Khalfia,exact
06.117.05.35.,Zaouiat Sidi Ben Hamdoun,Berrechid,-7.929166666,33.045,wikidata,Q12214252,,Zaouiat Sidi Ben Hamdoun,exact
06.181.09.11.,Oulad Sidi Ali Ben Youssef,El Jadida,-8.106433333,32.9829966665,wikidata,Q7110429,,Oulad Sidi Ali Ben Youssef,exact
06.181.09.17.,Si Hsaien Ben Abderrahmane,El Jadida,-8.177722777500001,33.104177222,wikidata,Q12217474,,Si Hsaien Ben Abderrahmane,exact
06.461.03.02.,Ain Dorbane-Lahlaf,Settat,-7.235555555,33.093888888,wikidata,Q4697336,,Ain Dorbane Lahlaf,exact
06.461.09.14.,Mzamza Janoubia,Settat,-7.548333333,32.979444444,wikidata,Q25454404,,Mzamza Janoubia,exact
06.461.09.27.,Sidi Mohammed Ben Rahal,Settat,-7.77122,32.761515,wikidata,Q12217722,,Sidi Mohammed Ben Rahal,exact
07.041.09.13.,Aghouatim,Al  Haouz,-7.93,31.41,wikidata,Q17049982,,Aghouatim,exact
07.161.03.11.,Sid L'Mokhtar,Chichaoua,-9.019935,31.58438,wikidata,Q1169573,,Sid L'Mokhtar,exact
07.191.05.16.,Laattaouia Ech-chaibia,El Kelâa des  Sraghna,-7.3271466665,31.86686,wikidata,Q6466617,,Laattaouia Ech-Chaybia,fuzzy
07.427.07.11.,Oulad Aamer Tizmarine,Rehamna,-8.397222222,32.253611111,wikidata,Q7110378,,Oulad Aamer Tizmarine,exact
07.427.09.06.,Jbilate,Rehamna,-7.868888888,31.901666666,wikidata,Q22948629,,Jbilate,exact
07.431.07.13.,Ouled Salmane,Safi,-9.23333333,32.28333333,wikidata,Q12181202,,Oulad Salmane,fuzzy
08.201.01.01.,Arfoud (Mun.),Errachidia,-4.232777777,31.436111111,wikidata,Q648987,,Erfoud,exact
08.401.03.05.,Iznaguen,Ouarzazate,-7.429444444,30.422222222,wikidata,Q16836407,,Aznaguen,exact
08.577.05.05.,Ait Sedrate JbelEl Oulia,Tinghir,-5.910269444,31.626825555499998,wikidata,Q16826412,,Ait Sedrate Jbel El Oulia,exact
08.577.05.07.,Ait Sedrate JbelEL Soufla,Tinghir,-5.957222222,31.528333333,wikidata,Q16826416,,Ait Sedrate Jbel El Soufla,exact
08.577.05.11.,Ait Sedrate Sahl El Gharbia,Tinghir,-6.1734605555,31.1331355555,wikidata,Q16826425,,Ait Sedrate Sahl El Gharbia,exact
08.587.01.01.,Agdz (Mun.),Zagora,-6.46129611,30.698078889999998,wikidata,Q2717415,,Agdz,exact
09.163.03.25.,Sidi AbdallahEl Bouchouari,Chtouka- Ait Baha,-9.3006316665,29.931811111000002,wikidata,Q7508604,,Sidi Abdallah El Bouchouari,exact
09.541.04.39.,Sidi Abdellah Ou Said,Taroudannt,-8.6877785,30.782249,wikidata,Q7508613,,Sidi Abdellah Ou Said,exact
09.541.04.67.,Tizi N'Test,Taroudannt,-8.39,30.844444444,wikidata,Q7810524,,Tizi N'Test,exact
09.541.09.41.,Sidi Ahmed Ou Abdallah,Taroudannt,-8.588356111,30.334836666500003,wikidata,Q7508630,,Sidi Ahmed Ou Abdallah,exact
09.551.03.03.,Kasbat Sidi Abdellah Ben M'Barek,Tata,-8.300712222,29.440921111,wikidata,Q12232938,,Kasbat Sidi Abdellah Ben M'Barek,exact
10.071.01.03.,Zag (Mun.),Assa-Zag,-9.3333,28.0167,wikidata,Q140209,,Zag,exact
10.473.07.11.,Sidi AbdallahOu Belaid,Sidi Ifni,-9.585694444,29.31825,wikidata,Q12217687,,Sidi Abdallah Ou Belaid,exact
10.521.05.01.,Abteh,Tan-Tan,-11.4494,27.9015,wikidata,Q4670009,,Abteh,exact
11.121.03.03.,Jraifia,Boujdour,-14.82732,24.90945,wikidata,Q25454468,,Jraifia,exact
11.221.01.01.,Es-semara (Mun.),Es-Semara,-11.670277777,26.739444444,wikidata,Q842810,,Smara,exact
11.221.03.01.,Amgala,Es-Semara,-11.413,26.1617,wikidata,Q109016773,,Amgala,exact
11.221.03.05.,Jdiriya,Es-Semara,-10.4132,27.2486,wikidata,Q1656837,,Jdiriya,exact
11.221.03.07.,Sidi Ahmed Laaroussi,Es-Semara,-11.773333333,26.822777777,wikidata,Q27534267,,Sidi Ahmed Laaroussi,exact
11.321.03.05.,Foum El Oued,Laâyoune,-13.3928,27.1769,wikidata,Q25454472,,Foum El Oued,exact
11.537.03.05.,El Hagounia,Tarfaya,-12.3919,27.4264,wikidata,Q1324202,,El Hagounia,exact
11.537.05.01.,Akhfennir,Tarfaya,-12.048333333,28.095277777,wikidata,Q18729679,,Akhfenir,exact
11.537.05.07.,Tah,Tarfaya,-12.9553,27.6704,wikidata,Q2388243,,Tah,exact
12.391.09.01.,El Argoub,Oued Ed-Dahab,-15.858333,23.611111,wikidata,Q259477,,El Argoub,exact
12.391.09.03.,Imlili,Oued Ed-Dahab,-16.0814,23.251807,wikidata,Q6004236,,Imlili,exact
